"oid","typ","cid","tna","rnk","tid","oei","oli","eag","lag","rid","lng","lat"
150070,"occ",13293,"Cuon",5,41204,"Middle Pleistocene","Late Pleistocene",0.781,0.0117,4412,111.566666,22.766666
186572,"occ",18320,"Canis",5,41198,"Late Hemphillian","Blancan",10.3,1.8,6086,-85.791946,40.454445
186573,"occ",18320,"Vulpes",5,41248,"Late Hemphillian","Blancan",10.3,1.8,6086,-85.791946,40.454445
186574,"occ",18320,"Borophagus",5,41196,"Late Hemphillian","Blancan",10.3,1.8,6086,-85.791946,40.454445
192926,"occ",19617,"Canis edwardii",3,44838,"Blancan","Irvingtonian",4.9,0.3,2673,-112.400002,35.700001
192927,"occ",19617,"Canis armbrusteri",3,44827,"Blancan","Irvingtonian",4.9,0.3,2673,-112.400002,35.700001
192928,"occ",19617,"Canis latrans",3,44854,"Blancan","Irvingtonian",4.9,0.3,1813,-112.400002,35.700001
192991,"occ",19624,"Canis",5,41198,"Blancan",NA,4.9,1.8,2040,-110.199997,32
193006,"occ",19625,"Canis",5,41198,"Blancan",NA,4.9,1.8,2252,-110.199997,32
193007,"occ",19625,"Borophagus",5,41196,"Blancan",NA,4.9,1.8,2252,-110.199997,32
193024,"occ",19628,"Borophagus",5,41196,"Blancan",NA,4.9,1.8,2040,-110.300003,31.966667
193070,"occ",19631,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,3558,-110.199997,32
193094,"occ",19636,"Canis",5,41198,"Blancan",NA,4.9,1.8,2252,-110.199997,32
193112,"occ",19638,"Canis",5,41198,"Blancan",NA,4.9,1.8,2040,-110.199997,32
193153,"occ",19647,"Canis",5,41198,"Blancan",NA,4.9,1.8,2040,-110.199997,32
193156,"occ",19648,"Canidae",9,41189,"Blancan",NA,4.9,1.8,2252,-110.800003,31.700001
193211,"occ",19652,"Canidae",9,41189,"Blancan","Irvingtonian",4.9,0.3,6199,-109.4842,32.578499
193242,"occ",19654,"Canidae",9,41189,"Blancan",NA,4.9,1.8,6199,-109.099998,32.700001
193270,"occ",19656,"Urocyon",5,41247,"Blancan",NA,4.9,1.8,1584,-109.599998,33
193271,"occ",19656,"Canis latrans",3,44854,"Blancan",NA,4.9,1.8,6294,-109.599998,33
193272,"occ",19656,"Canis cedazoensis",3,44831,"Blancan",NA,4.9,1.8,1584,-109.599998,33
193288,"occ",19657,"Canis latrans",3,44854,"Blancan",NA,4.9,1.8,6294,-109.599998,33
193289,"occ",19657,"Borophagus",5,41196,"Blancan",NA,4.9,1.8,1584,-109.599998,33
193323,"occ",19658,"Canis latrans",3,44854,"Blancan",NA,4.9,1.8,6294,-109.599998,33
193324,"occ",19658,"Borophagus",5,41196,"Blancan",NA,4.9,1.8,1584,-109.599998,33
193349,"occ",19662,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,3558,-109.599998,33
193350,"occ",19663,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,6294,-118.5,35.299999
193356,"occ",19664,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,6294,-117.900002,36.099998
193362,"occ",19665,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,6294,-117.900002,36.099998
193372,"occ",19668,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,6294,-122.199997,40
193373,"occ",19668,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,2673,-122.199997,40
193390,"occ",19673,"Borophagus hilli",3,44596,"Blancan",NA,4.9,1.8,3558,-109.599998,23.299999
193391,"occ",19673,"Cerdocyon",5,41200,"Blancan",NA,4.9,1.8,6233,-109.599998,23.299999
193430,"occ",19701,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,6294,-122.099998,37.900002
193500,"occ",19714,"Canis",5,41198,"Blancan",NA,4.9,1.8,1682,-117,33.900002
193708,"occ",19752,"Canidae",9,41189,"Blancan",NA,4.9,1.8,2367,-82.099998,29.799999
193728,"occ",19753,"Canis",5,41198,"Blancan",NA,4.9,1.8,2621,-82.449997,27.366667
193767,"occ",19757,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,2621,-82.199997,27
193774,"occ",19758,"Borophagus diversidens",3,44593,"Blancan",NA,4.9,1.8,3567,-82.599998,29.700001
193775,"occ",19758,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,3567,-82.599998,29.700001
193898,"occ",19805,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193901,"occ",19807,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193911,"occ",19808,"Borophagus hilli",3,44596,"Blancan",NA,4.9,1.8,6294,-114.900002,42.799999
193916,"occ",19812,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193936,"occ",19815,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193942,"occ",19816,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193957,"occ",19819,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193965,"occ",19821,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193985,"occ",19832,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193989,"occ",19836,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
193992,"occ",19839,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194001,"occ",19847,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194012,"occ",19854,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194030,"occ",19867,"Borophagus",5,41196,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194033,"occ",19868,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194047,"occ",19879,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194056,"occ",19888,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194070,"occ",19895,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194077,"occ",19902,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194090,"occ",19903,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
194115,"occ",19906,"Canis lepophagus",3,44856,"Blancan",NA,4.9,1.8,1069,-114.900002,42.799999
